"5138","Drzazgi",,"2008","6.5","movie","https://fwcdn.pl/fpo/81/70/478170/7234495.6.jpg"
"5139","Kwiat mego sekretu","La flor de mi secreto","1995","7.2","movie","https://fwcdn.pl/fpo/06/70/670/7712006.6.jpg"
"5140","Skrawki życia","How to Make an American Quilt","1995","7.3","movie","https://fwcdn.pl/fpo/62/42/6242/6960983.6.jpg"
"5141","Pierwszy raz","Love at First Hiccup","2009","5.7","movie","https://fwcdn.pl/fpo/86/84/498684/7377591.6.jpg"
"5142","Polowanie na mysz","Mousehunt","1997","6.6","movie","https://fwcdn.pl/fpo/01/50/150/7478617.6.jpg"
"5143","Historie miłosne",,"1997","7.2","movie","https://fwcdn.pl/fpo/05/23/523/7657324.6.jpg"
"5144","Dracula 2000",,"2000","5.3","movie","https://fwcdn.pl/fpo/15/00/1500/7402775.6.jpg"
"5145","Przeklęta liga","The Damned United","2009","7.2","movie","https://fwcdn.pl/fpo/10/59/481059/7443412.6.jpg"
"5146","Raz się żyje","Gringo","2018","5.4","movie","https://fwcdn.pl/fpo/31/97/783197/7834335.6.jpg"
"5147","Niedościgli Jonesowie","The Joneses","2009","6.6","movie","https://fwcdn.pl/fpo/22/83/472283/7499299.6.jpg"
"5148","Ich własna liga","A League of Their Own","1992","6.7","movie","https://fwcdn.pl/fpo/35/83/3583/6923315.6.jpg"
"5149","W księżycową jasną noc","A Midnight Clear","1992","7.7","movie","https://fwcdn.pl/fpo/36/07/3607/6934451.6.jpg"
"5150","Nowość","Newness","2017","6.4","movie","https://fwcdn.pl/fpo/20/42/792042/7831455.6.jpg"
"5151","Takiego pięknego syna urodziłam",,"1999","7.6","movie","https://fwcdn.pl/fpo/44/54/114454/7242338.6.jpg"
"5152","Imperium zmysłów","Ai no korîda","1976","5.6","movie","https://fwcdn.pl/fpo/09/18/30918/6974378.6.jpg"
"5153","Free Guy",,"2020","0.0","movie","https://fwcdn.pl/fpo/82/06/828206/7900857.6.jpg"
"5154","Camp X-Ray",,"2014","6.5","movie","https://fwcdn.pl/fpo/87/48/698748/7642449.6.jpg"
"5155","Daleko jeszcze?","Are We There Yet?","2005","6.3","movie","https://fwcdn.pl/fpo/24/00/142400/7327967.6.jpg"
"5156","Kto pierwszy, ten lepszy!","Serving Sara","2002","6.1","movie","https://fwcdn.pl/fpo/34/13/33413/7028431.6.jpg"
"5157","Zabójcza","Barely Lethal","2015","5.3","movie","https://fwcdn.pl/fpo/72/75/687275/7700133.6.jpg"
"5158","Zauroczenie","Crush","2013","5.7","movie","https://fwcdn.pl/fpo/31/28/633128/7570960.6.jpg"
"5159","Jak daleko stąd, jak blisko",,"1971","7.7","movie","https://fwcdn.pl/fpo/65/28/6528/7349359.6.jpg"
"5160","Moja chuda siostra","Min lilla syster","2015","6.4","movie","https://fwcdn.pl/fpo/40/93/734093/7721142.6.jpg"
"5161","Narkotykowy kowboj","Drugstore Cowboy","1989","7.0","movie","https://fwcdn.pl/fpo/52/20/5220/7212924.6.jpg"
"5162","Viviane chce się rozwieść","Le procès de Viviane Amsalem","2014","7.4","movie","https://fwcdn.pl/fpo/32/08/713208/7886358.6.jpg"
"5163","Ciemność","Darkness","2002","6.2","movie","https://fwcdn.pl/fpo/24/88/32488/7121950.6.jpg"
"5164","Szkoła melanżu","Booksmart","2019","6.2","movie","https://fwcdn.pl/fpo/70/74/537074/7879119.6.jpg"
"5165","Atak na posterunek","Assault on Precinct 13","2005","6.5","movie","https://fwcdn.pl/fpo/87/35/118735/7581121.6.jpg"
"5166","Pozew o miłość","Laws of Attraction","2004","6.2","movie","https://fwcdn.pl/fpo/91/56/99156/6979810.6.jpg"
"5167","Amerykańska dziewica","American Virgin","2009","5.3","movie","https://fwcdn.pl/fpo/39/14/493914/7327111.6.jpg"
"5168","Kobieta idzie na wojnę","Kona fer í stríð","2018","7.0","movie","https://fwcdn.pl/fpo/80/26/808026/7887790.6.jpg"
"5169","Apollo 18",,"2011","5.7","movie","https://fwcdn.pl/fpo/41/88/604188/7685532.6.jpg"
"5170","Mary Reilly",,"1996","6.9","movie","https://fwcdn.pl/fpo/75/76/7576/7733707.6.jpg"
"5171","Dziewięć kobiet","Nine Lives","2005","6.9","movie","https://fwcdn.pl/fpo/03/45/150345/7627971.6.jpg"
"5172","Trop","Clue","1985","7.4","movie","https://fwcdn.pl/fpo/76/29/107629/7465610.6.jpg"
"5173","Bez lęku","Fearless","1993","7.2","movie","https://fwcdn.pl/fpo/12/39/1239/6993579.6.jpg"
"5174","Film, że mucha nie siada",,"2004","7.4","movie","https://fwcdn.pl/fpo/14/75/291475/7056110.6.jpg"
"5175","6-ty dzień","The 6th Day","2000","6.2","movie","https://fwcdn.pl/fpo/14/35/1435/6900304.6.jpg"
"5176","Wybrzeże Moskitów","The Mosquito Coast","1986","7.0","movie","https://fwcdn.pl/fpo/18/09/11809/6927548.6.jpg"
"5177","Życiowe rozterki","The Good Girl","2002","6.2","movie","https://fwcdn.pl/fpo/33/35/33335/7619955.6.jpg"
"5178","Płonące siodła","Blazing Saddles","1974","7.2","movie","https://fwcdn.pl/fpo/15/56/31556/7143078.6.jpg"
"5179","Dziewięć żywotów Tomasza Katza","The Nine Lives of Tomas Katz","2000","7.7","movie","https://fwcdn.pl/fpo/15/67/31567/7212682_1.6.jpg"
"5180","Snowtown",,"2011","6.8","movie","https://fwcdn.pl/fpo/79/31/587931/7374090.6.jpg"
"5181","Absolwentka","Post Grad","2009","5.6","movie","https://fwcdn.pl/fpo/88/37/468837/7288276.6.jpg"
"5182","Garść dynamitu","Giù la testa","1971","7.7","movie","https://fwcdn.pl/fpo/19/24/31924/7871444.6.jpg"
"5183","Upadli","Fallen","2016","5.4","movie","https://fwcdn.pl/fpo/47/20/554720/7782790.6.jpg"
"5184","Pakt","The Pact","2012","5.6","movie","https://fwcdn.pl/fpo/28/32/652832/7451893.6.jpg"
"5185","Rewolwer i melonik","The Avengers","1998","5.2","movie","https://fwcdn.pl/fpo/01/63/163/7535090.6.jpg"
"5186","Street Dance 2","StreetDance 2","2012","6.4","movie","https://fwcdn.pl/fpo/73/49/597349/7441257.6.jpg"
"5187","Historie z Yodok",,"2008","8.0","movie","https://fwcdn.pl/fpo/83/57/478357/7264981.6.jpg"
"5188","Upstream Color",,"2013","5.9","movie","https://fwcdn.pl/fpo/16/74/641674/7504971.6.jpg"
"5189","Another Me",,"2013","5.2","movie","https://fwcdn.pl/fpo/39/39/673939/7653592.6.jpg"
"5190","Pasażer 57","Passenger 57","1992","6.6","movie","https://fwcdn.pl/fpo/85/59/8559/7518104.6.jpg"
"5191","Dobre serce","The Good Heart","2009","7.2","movie","https://fwcdn.pl/fpo/78/67/327867/7322304.6.jpg"
"5192","Roman J. Israel","Roman J. Israel, Esq.","2017","6.4","movie","https://fwcdn.pl/fpo/19/32/791932/7803411.6.jpg"
"5193","Reguła milczenia","The Company You Keep","2012","6.2","movie","https://fwcdn.pl/fpo/86/27/628627/7565414.6.jpg"
"5194","Oto jest głowa zdrajcy","A Man for All Seasons","1966","7.6","movie","https://fwcdn.pl/fpo/35/98/3598/7432229.6.jpg"
"5195","Fair Game",,"2010","6.6","movie","https://fwcdn.pl/fpo/27/82/502782/7665043.6.jpg"
"5196","Z jak Zachariasz","Z for Zachariah","2015","5.6","movie","https://fwcdn.pl/fpo/61/53/586153/7711018.6.jpg"
"5197","Podróże Pana Kleksa",,"1985","6.8","movie","https://fwcdn.pl/fpo/87/35/8735/7854457.6.jpg"
"5198","Uliczny wojownik","Street Fighter","1994","4.7","movie","https://fwcdn.pl/fpo/13/21/11321/7536881.6.jpg"
"5199","iBoy",,"2017","5.8","movie","https://fwcdn.pl/fpo/38/00/703800/7784155.6.jpg"
"5200","Dziennik wiejskiego proboszcza","Journal d'un curé de campagne","1951","6.8","movie","https://fwcdn.pl/fpo/10/23/111023/7535948.6.jpg"
"5201","Get a Job",,"2016","5.5","movie","https://fwcdn.pl/fpo/75/63/647563/7724776.6.jpg"
"5202","Tora! Tora! Tora!",,"1970","7.4","movie","https://fwcdn.pl/fpo/11/43/11143/7586076.6.jpg"
"5203","Bez słowa","Mute","2018","5.3","movie","https://fwcdn.pl/fpo/32/71/613271/7831895.6.jpg"
"5204","Różowa Pantera 2","The Pink Panther 2","2009","6.2","movie","https://fwcdn.pl/fpo/38/02/453802/7240552.6.jpg"
"5205","Dom na Przeklętym Wzgórzu","House on Haunted Hill","1999","5.8","movie","https://fwcdn.pl/fpo/04/26/30426/7368395.6.jpg"
"5206","Air America",,"1990","6.7","movie","https://fwcdn.pl/fpo/37/31/3731/6994626.6.jpg"
"5207","Sprawa się rypła",,"1984","7.0","movie","https://fwcdn.pl/fpo/97/20/9720/7514208.6.jpg"
"5208","ARQ",,"2016","6.2","movie","https://fwcdn.pl/fpo/22/57/772257/7752384.6.jpg"
"5209","Człowiek na torze",,"1956","7.9","movie","https://fwcdn.pl/fpo/48/30/4830/7182176.6.jpg"
"5210","V/H/S",,"2012","5.7","movie","https://fwcdn.pl/fpo/38/60/643860/7466889.6.jpg"
"5211","Pożegnanie","Departure","2015","6.4","movie","https://fwcdn.pl/fpo/68/89/766889/7742831.6.jpg"
"5212","Huśtawka",,"2010","6.2","movie","https://fwcdn.pl/fpo/75/47/537547/7335515.6.jpg"
"5213","The Do-Over",,"2016","5.9","movie","https://fwcdn.pl/fpo/39/03/753903/7735921.6.jpg"
"5214","SzczęścieDziękujęProszęWięcej","HappyThankYouMorePlease","2010","6.8","movie","https://fwcdn.pl/fpo/69/57/536957/7463464.6.jpg"
"5215","Druga twarz","The Double","2011","6.3","movie","https://fwcdn.pl/fpo/81/95/568195/7435974.6.jpg"
"5216","Biały Kieł","White Fang","1991","7.3","movie","https://fwcdn.pl/fpo/16/32/11632/6931008.6.jpg"
"5217","Feniks","Phoenix","2014","6.5","movie","https://fwcdn.pl/fpo/78/86/707886/7700579.6.jpg"
"5218","Honorowy obywatel","El ciudadano ilustre","2016","7.1","movie","https://fwcdn.pl/fpo/27/31/732731/7766881.6.jpg"
"5219","Taxi-Teheran","Taxi","2015","6.6","movie","https://fwcdn.pl/fpo/24/56/732456/7687092.6.jpg"
"5220","Pewien dżentelmen","En Ganske snill mann","2010","7.0","movie","https://fwcdn.pl/fpo/31/76/503176/7350735.6.jpg"
"5221","Seks nocy letniej","A Midsummer Night's Sex Comedy","1982","7.0","movie","https://fwcdn.pl/fpo/94/28/9428/7707375.6.jpg"
"5222","Prawo ciążenia","Labor Pains","2009","5.7","movie","https://fwcdn.pl/fpo/30/73/483073/7306995.6.jpg"
"5223","Droga śmierci","Dead End","2003","6.6","movie","https://fwcdn.pl/fpo/22/32/112232/7070725.6.jpg"
"5224","W imieniu armii","The Messenger","2009","6.8","movie","https://fwcdn.pl/fpo/06/50/480650/7346786.6.jpg"
"5225","Więzień Brubaker","Brubaker","1980","7.5","movie","https://fwcdn.pl/fpo/16/90/11690/7413623.6.jpg"
"5226","Hokus pokus","Hocus Pocus","1993","7.0","movie","https://fwcdn.pl/fpo/61/74/6174/7469962.6.jpg"
"5227","Urzeczona","Spellbound","1945","7.6","movie","https://fwcdn.pl/fpo/96/92/9692/7878764.6.jpg"
"5228","Ty i ja i wszyscy, których znamy","Me and You and Everyone We Know","2005","7.0","movie","https://fwcdn.pl/fpo/82/03/198203/7129936.6.jpg"
"5229","Dosięgnąć kosmosu","October Sky","1999","7.6","movie","https://fwcdn.pl/fpo/82/67/8267/6922331.6.jpg"
"5230","Splinter Cell",,"2021","8.1","movie",
"5231","Greta",,"2009","6.8","movie","https://fwcdn.pl/fpo/76/23/447623/7305969.6.jpg"
"5232","New York Taxi","Taxi","2004","5.6","movie","https://fwcdn.pl/fpo/89/83/108983/7514450.6.jpg"
"5233","15 minut","15 Minutes","2001","6.5","movie","https://fwcdn.pl/fpo/14/47/1447/7295991.6.jpg"
"5234","Urodziny mojego najlepszego przyjaciela","My Best Friend's Birthday","1987","6.5","movie","https://fwcdn.pl/fpo/88/75/98875/7168996.6.jpg"
"5235","Wyrolowani","Role Models","2008","6.2","movie","https://fwcdn.pl/fpo/51/77/355177/7320316.6.jpg"
"5236","Disco robaczki","Disco ormene","2008","4.7","movie","https://fwcdn.pl/fpo/10/99/471099/7325905.6.jpg"
"5237","Głusza","Into the Forest","2015","5.3","movie","https://fwcdn.pl/fpo/17/94/721794/7772133.6.jpg"
"5238","Presto",,"2008","7.6","movie","https://fwcdn.pl/fpo/12/31/481231/7593939.6.jpg"
"5239","Tokarev. Zabójca z przeszłości","Tokarev","2014","5.4","movie","https://fwcdn.pl/fpo/85/66/658566/7622538.6.jpg"
"5240","Twoje, moje i nasze","Yours, Mine and Ours","2005","6.8","movie","https://fwcdn.pl/fpo/84/02/188402/7530637.6.jpg"
"5241","Ucieczka z Los Angeles","Escape from L.A.","1996","6.1","movie","https://fwcdn.pl/fpo/13/07/11307/7587497.6.jpg"
"5242","Happy Together","Chun Gwong Cha Sit","1997","7.5","movie","https://fwcdn.pl/fpo/08/70/870/6905517.6.jpg"
"5243","Weekend z królem","Hyde Park on Hudson","2012","5.5","movie","https://fwcdn.pl/fpo/28/08/622808/7526601.6.jpg"
"5244","Walka o ogień","La Guerre du feu","1981","7.4","movie","https://fwcdn.pl/fpo/15/30/11530/7217051.6.jpg"
"5245","Historia kina w Popielawach",,"1998","7.4","movie","https://fwcdn.pl/fpo/00/66/66/7350248.6.jpg"
"5246","Śpioch","Sleeper","1973","7.1","movie","https://fwcdn.pl/fpo/20/98/12098/7708839.6.jpg"
"5247","Pearl Jam Twenty",,"2011","8.0","movie","https://fwcdn.pl/fpo/19/54/571954/7391019.6.jpg"
"5248","Wieczność i jeden dzień","Mia aioniotita kai mia mera","1998","6.9","movie","https://fwcdn.pl/fpo/52/63/35263/7520072.6.jpg"
"5249","Fantomas","Fantômas","1964","7.1","movie","https://fwcdn.pl/fpo/07/69/30769/7307843.6.jpg"
"5250","Świadek bez pamięci","The Lookout","2007","6.3","movie","https://fwcdn.pl/fpo/04/85/270485/7186174.6.jpg"
"5251","Nago","Naked","2017","5.6","movie","https://fwcdn.pl/fpo/22/40/782240/7796993.6.jpg"
"5252","Jak rozmawiać z dziewczynami na prywatkach?","How to Talk to Girls at Parties","2017","5.7","movie","https://fwcdn.pl/fpo/55/57/725557/7851827.6.jpg"
"5253","Wujek Boonmee, który potrafi przywołać swoje poprzednie wcielenia","Loong Boonmee raleuk chat","2010","5.7","movie","https://fwcdn.pl/fpo/39/69/563969/7452940.6.jpg"
"5254","Po tamtej stronie","Toivon tuolla puolen","2017","6.7","movie","https://fwcdn.pl/fpo/92/56/779256/7803198.6.jpg"
"5255","Ślady zbrodni","Cleaner","2007","6.5","movie","https://fwcdn.pl/fpo/96/92/399692/7239464.6.jpg"
"5256","Outsiderka","The Bad Batch","2016","5.2","movie","https://fwcdn.pl/fpo/08/13/740813/7818574.6.jpg"
"5257","Ulubieńcy Ameryki","America's Sweethearts","2001","6.0","movie","https://fwcdn.pl/fpo/13/13/31313/7572124.6.jpg"
"5258","Najpierw zabili mojego ojca","First They Killed My Father: A Daughter of Cambodia Remembers","2017","7.1","movie","https://fwcdn.pl/fpo/40/77/754077/7799651.6.jpg"
"5259","Bugsy",,"1991","6.6","movie","https://fwcdn.pl/fpo/10/61/1061/7093815.6.jpg"
"5260","Amerykańskie graffiti","American Graffiti","1973","7.1","movie","https://fwcdn.pl/fpo/38/22/3822/7876843.6.jpg"
"5261","Pieta","Pi-e-ta","2012","7.0","movie","https://fwcdn.pl/fpo/60/84/646084/7577201.6.jpg"
"5262","Lato w Prowansji","Avis de mistral","2014","6.7","movie","https://fwcdn.pl/fpo/47/82/694782/7691264.6.jpg"
"5263","Dom wygranych","The House","2017","5.6","movie","https://fwcdn.pl/fpo/82/80/738280/7799693.6.jpg"
"5264","Kobieta z piątej dzielnicy","La Femme du Vème","2011","5.4","movie","https://fwcdn.pl/fpo/17/04/561704/7486499.6.jpg"
"5265","Podróż za jeden uśmiech",,"1972","7.5","movie","https://fwcdn.pl/fpo/11/71/31171/7056342.6.jpg"
"5266","Wyścig po życie","Getaway","2013","5.4","movie","https://fwcdn.pl/fpo/19/26/651926/7644832.6.jpg"
"5267","Przynęta","Serenity","2019","5.8","movie","https://fwcdn.pl/fpo/04/36/800436/7881941.6.jpg"
"5268","Człowiek mafii","Heist","2015","6.1","movie","https://fwcdn.pl/fpo/91/83/479183/7718321.6.jpg"
"5269","Mama i ja","The Guilt Trip","2012","5.6","movie","https://fwcdn.pl/fpo/36/01/613601/7519827.6.jpg"
"5270","Gwiezdne jaja: Część I - Zemsta Świrów","(T)Raumschiff Surprise: Periode 1","2004","6.2","movie","https://fwcdn.pl/fpo/40/86/104086/7465502.6.jpg"
"5271","Romantycy","The Romantics","2010","5.9","movie","https://fwcdn.pl/fpo/57/84/525784/7337097.6.jpg"
"5272","Legenda telewizji 2: Kontynuacja","Anchorman 2: The Legend Continues","2013","6.0","movie","https://fwcdn.pl/fpo/34/81/483481/7749361.6.jpg"
"5273","Między nami dobrze jest",,"2014","7.5","movie","https://fwcdn.pl/fpo/88/85/718885/7657331.6.jpg"
"5274","2 dni w Nowym Jorku","2 Days in New York","2012","5.5","movie","https://fwcdn.pl/fpo/59/89/565989/7466483.6.jpg"
"5275","Igrzyska na kacu","The Hungover Games","2014","4.0","movie","https://fwcdn.pl/fpo/80/50/698050/7599247.6.jpg"
"5276","Ma",,"2019","5.3","movie","https://fwcdn.pl/fpo/44/02/824402/7887426.6.jpg"
"5277","Janis","Janis: Little Girl Blue","2015","7.1","movie","https://fwcdn.pl/fpo/76/90/747690/7716721.6.jpg"
"5278","Sztuka wysublimowanej fotografii","High Art","1998","7.1","movie","https://fwcdn.pl/fpo/44/31/94431/7344686.6.jpg"
"5279","Na własne ryzyko","Safety Not Guaranteed","2012","6.1","movie","https://fwcdn.pl/fpo/35/25/623525/7522443.6.jpg"
"5280","Najście","À l'intérieur","2007","5.6","movie","https://fwcdn.pl/fpo/58/95/395895/7151690.6.jpg"
"5281","Czeski sen","Český sen","2004","7.1","movie","https://fwcdn.pl/fpo/89/11/158911/7525831.6.jpg"
"5282","Mr. Nice",,"2010","6.7","movie","https://fwcdn.pl/fpo/34/02/493402/7374593.6.jpg"
"5283","Martwa cisza","Dead Calm","1989","6.6","movie","https://fwcdn.pl/fpo/75/72/7572/7632806.6.jpg"
"5284","Dziennik maszynisty","Dnevnik mašinovođe","2016","6.9","movie","https://fwcdn.pl/fpo/08/82/760882/7831431.6.jpg"
"5285","Bilardzista","The Hustler","1961","7.7","movie","https://fwcdn.pl/fpo/04/72/10472/7729773.6.jpg"
"5286","The Host: Potwór","Goi-mool","2006","6.0","movie","https://fwcdn.pl/fpo/15/35/251535/7175097.6.jpg"
"5287","Noc w Rzymie","Habitación en Roma","2010","5.9","movie","https://fwcdn.pl/fpo/96/33/489633/7324452.6.jpg"
"5288","Begotten",,"1990","5.7","movie","https://fwcdn.pl/fpo/14/23/111423/7195418.6.jpg"
"5289","Młode wilki 1/2",,"1997","5.4","movie","https://fwcdn.pl/fpo/06/76/676/7071312.6.jpg"
"5290","Spódnice w górę!","Sous les jupes des filles","2014","5.6","movie","https://fwcdn.pl/fpo/57/75/695775/7634711.6.jpg"
"5291","Dom Glassów","The Glass House","2001","6.2","movie","https://fwcdn.pl/fpo/16/43/31643/6930441.6.jpg"
"5292","Rock the Kasbah",,"2015","5.5","movie","https://fwcdn.pl/fpo/80/78/708078/7713859.6.jpg"
"5293","Ziemia żywych trupów","Land of the Dead","2005","5.4","movie","https://fwcdn.pl/fpo/55/21/105521/7525057.6.jpg"
"5294","Blady strach","Haute Tension","2003","6.3","movie","https://fwcdn.pl/fpo/22/02/112202/7540808.6.jpg"
"5295","Nie jesteśmy aniołami","We're No Angels","1989","6.9","movie","https://fwcdn.pl/fpo/80/83/8083/7534151.6.jpg"
"5296","Ustawka","Fist Fight","2017","5.5","movie","https://fwcdn.pl/fpo/64/13/746413/7788843.6.jpg"
"5297","Mąż idealny","Picture Perfect","1997","6.2","movie","https://fwcdn.pl/fpo/79/54/7954/6921822.6.jpg"
"5298","Lo i stało się. Zaduma nad światem w sieci","Lo and Behold, Reveries of the Connected World","2016","6.8","movie","https://fwcdn.pl/fpo/14/19/761419/7749126.6.jpg"
"5299","Zakochać się","Falling in Love","1984","6.8","movie","https://fwcdn.pl/fpo/55/23/5523/7393265.6.jpg"
"5300","Joaquin Phoenix. Jestem, jaki jestem","I'm Still Here","2010","6.5","movie","https://fwcdn.pl/fpo/90/60/539060/7335748.6.jpg"
"5301","Raj: nadzieja","Paradies: Hoffnung","2013","6.1","movie","https://fwcdn.pl/fpo/43/00/664300/7546167.6.jpg"
"5302","Charakter","Karakter","1997","7.5","movie","https://fwcdn.pl/fpo/00/24/24/7520028.6.jpg"
"5303","Chłopaki na Ibizie","Kevin & Perry Go Large","2000","5.4","movie","https://fwcdn.pl/fpo/34/62/33462/6969950.6.jpg"
"5304","Do wszystkich chłopców: P.S. Wciąż cię kocham","To All the Boys: P.S. I Still Love You","2020","5.7","movie","https://fwcdn.pl/fpo/91/81/839181/7912243.6.jpg"
"5305","Poznajmy się jeszcze raz","La belle époque","2019","7.2","movie","https://fwcdn.pl/fpo/94/54/829454/7906081.6.jpg"
"5306","Podwójna tożsamość","The Death and Life of Bobby Z","2007","6.4","movie","https://fwcdn.pl/fpo/72/64/257264/7539509.6.jpg"
"5307","Głupi i głupszy 2: Kiedy Harry spotkał Lloyda","Dumb and Dumberer: When Harry Met Lloyd","2003","4.6","movie","https://fwcdn.pl/fpo/86/17/38617/6950360.6.jpg"
"5308","Samuraj","Le Samouraï","1967","7.7","movie","https://fwcdn.pl/fpo/17/82/31782/7011006.6.jpg"
"5309","Outsider","The Outsider","2018","6.0","movie","https://fwcdn.pl/fpo/18/24/671824/7833152.6.jpg"
"5310","RoboCop 2",,"1990","6.4","movie","https://fwcdn.pl/fpo/81/77/38177/7153618.6.jpg"
"5311","Tlen","Kislorod","2009","7.2","movie","https://fwcdn.pl/fpo/27/68/502768/7313351.6.jpg"
"5312","Modigliani, pasja tworzenia","Modigliani","2004","7.4","movie","https://fwcdn.pl/fpo/53/31/115331/7557034.6.jpg"
"5313","Zagłada","Extinction","2018","5.5","movie","https://fwcdn.pl/fpo/21/10/782110/7851820.6.jpg"
"5314","Proces","Le Procès","1962","7.5","movie","https://fwcdn.pl/fpo/88/96/8896/7211008.6.jpg"
"5315","More",,"1998","7.8","movie","https://fwcdn.pl/fpo/41/40/34140/7096619.6.jpg"
"5316","Tylko dla dorosłych","Adult World","2013","5.8","movie","https://fwcdn.pl/fpo/37/05/503705/7643056.6.jpg"
"5317","Prada albo nic","From Prada to Nada","2011","6.0","movie","https://fwcdn.pl/fpo/78/31/387831/7336760.6.jpg"
"5318","Nic nie mów","Say Anything...","1989","6.9","movie","https://fwcdn.pl/fpo/93/69/9369/7876915.6.jpg"
"5319","Most",,"2003","7.7","movie","https://fwcdn.pl/fpo/73/95/107395/7076789.6.jpg"
"5320","Gliniarz","The Guard","2011","6.7","movie","https://fwcdn.pl/fpo/71/85/547185/7435976.6.jpg"
"5321","Detroit",,"2017","7.2","movie","https://fwcdn.pl/fpo/32/17/763217/7785537.6.jpg"
"5322","Honey 2",,"2011","6.5","movie","https://fwcdn.pl/fpo/26/50/572650/7444938.6.jpg"
"5323","National Treasure 3",,"2019","8.1","movie",
"5324","Chwasty","Ironweed","1987","7.4","movie","https://fwcdn.pl/fpo/64/85/6485/7105424.6.jpg"
"5325","Odważ się zdobyć faceta","Man Up","2015","6.3","movie","https://fwcdn.pl/fpo/26/90/732690/7763849.6.jpg"
"5326","5 dni wojny","5 Days of War","2010","6.5","movie","https://fwcdn.pl/fpo/52/59/545259/7446501.6.jpg"
"5327","Wszystko albo nic","Všetko alebo nič","2017","5.4","movie","https://fwcdn.pl/fpo/16/45/731645/7778492.6.jpg"
"5328","Nagle, ostatniego lata","Suddenly, Last Summer","1959","7.8","movie","https://fwcdn.pl/fpo/15/22/31522/7534165.6.jpg"
"5329","Pokaż kotku, co masz w środku",,"2011","4.1","movie","https://fwcdn.pl/fpo/79/30/617930/7418924.6.jpg"
"5330","I młodzi pozostaną","They Shall Not Grow Old","2018","7.8","movie","https://fwcdn.pl/fpo/54/22/815422/7896962.6.jpg"
"5331","Miłosne gierki","Leatherheads","2008","6.0","movie","https://fwcdn.pl/fpo/95/27/129527/7220745.6.jpg"
"5332","Dzieci gorszego Boga","Children of a Lesser God","1986","7.4","movie","https://fwcdn.pl/fpo/12/79/1279/7059633.6.jpg"
"5333","Zabawy z piłką","Dodgeball: A True Underdog Story","2004","5.9","movie","https://fwcdn.pl/fpo/33/69/113369/6947178.6.jpg"
"5334","Paragraf 187","One Eight Seven","1997","7.3","movie","https://fwcdn.pl/fpo/00/01/1/7003079.6.jpg"
"5335","Prawda o Emanuel","The Truth About Emanuel","2013","6.6","movie","https://fwcdn.pl/fpo/41/92/624192/7541696.6.jpg"
"5336","Martwe wody","Ma loute","2016","5.8","movie","https://fwcdn.pl/fpo/30/26/733026/7846538.6.jpg"
"5337","George prosto z drzewa","George of the Jungle","1997","5.6","movie","https://fwcdn.pl/fpo/05/76/576/6922106.6.jpg"
"5338","Morze drzew","The Sea of Trees","2015","6.3","movie","https://fwcdn.pl/fpo/55/51/715551/7757628.6.jpg"
"5339","Zły Samarytanin","Bad Samaritan","2018","6.5","movie","https://fwcdn.pl/fpo/29/23/782923/7816532.6.jpg"
"5340","Iluminacja",,"1972","7.3","movie","https://fwcdn.pl/fpo/11/36/1136/7597832.6.jpg"
"5341","2001: Odyseja komiczna","2001: A Space Travesty","2000","5.7","movie","https://fwcdn.pl/fpo/05/94/30594/7575753.6.jpg"
"5342","Obce ciało",,"2014","4.6","movie","https://fwcdn.pl/fpo/81/05/688105/7656815.6.jpg"
"5343","Zasady nie obowiązują","Rules Don't Apply","2016","5.5","movie","https://fwcdn.pl/fpo/62/39/706239/7761424.6.jpg"
"5344","Smak wiśni","Ta'm-e gīlās","1997","7.0","movie","https://fwcdn.pl/fpo/20/32/32032/6933343.6.jpg"
"5345","Makowe wzgórze","Kokuriko-zaka Kara","2011","7.4","movie","https://fwcdn.pl/fpo/77/94/607794/7501180.6.jpg"
"5346","Piła mechaniczna 3D","Texas Chainsaw 3D","2013","4.9","movie","https://fwcdn.pl/fpo/77/82/557782/7517735.6.jpg"
"5347","Czarownice","Häxan","1922","7.8","movie","https://fwcdn.pl/fpo/13/25/91325/7840782.6.jpg"
"5348","U-571",,"2000","6.7","movie","https://fwcdn.pl/fpo/13/35/1335/7519145.6.jpg"
"5349","Get on Up",,"2014","6.8","movie","https://fwcdn.pl/fpo/70/50/697050/7838602.6.jpg"
"5350","Paranoid Park",,"2007","6.4","movie","https://fwcdn.pl/fpo/94/19/369419/7580907.6.jpg"
"5351","Moja krew",,"2009","6.3","movie","https://fwcdn.pl/fpo/41/90/434190/7292346.6.jpg"
"5352","Babcisynek","Grandma's Boy","2006","6.7","movie","https://fwcdn.pl/fpo/08/88/190888/7561607.6.jpg"
"5353","Akademia Policyjna 6: Operacja Chaos","Police Academy 6: City Under Siege","1989","6.3","movie","https://fwcdn.pl/fpo/14/35/31435/6950371.6.jpg"
"5354","Oddział 731","Hei tai yang 731","1988","6.3","movie","https://fwcdn.pl/fpo/03/83/130383/7428609.6.jpg"
"5355","Hiszpański temperament","Ocho apellidos vascos","2014","6.4","movie","https://fwcdn.pl/fpo/89/41/688941/7755259.6.jpg"
"5356","Mafia!","Jane Austen's Mafia!","1998","6.7","movie","https://fwcdn.pl/fpo/01/02/102/6916584.6.jpg"
